"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min"
0,2,2,3,4,0,3,1
2,1,0,2,2,0,1,1
1,1,1,0,0,1,1,0
0,1,1,2,0,0,3,0
0,0,1,1,0,1,2,1
1,0,2,0,2,0,0,3
1,1,0,1,0,0,1,1
0,3,1,1,0,0,0,2
0.87,-0.13,-0.13,-0.13,-0.13,1.87,2.87,-0.13
0.87,0.87,0.87,-0.13,0.87,-0.13,0.87,0.87
0.87,0.87,2.87,3.87,-0.13,1.87,0.87,1.87
0.87,0.87,2.87,-0.13,1.87,2.87,0.87,0.87
0.87,-0.13,0.87,-0.13,0.87,0.87,0.87,2.87
-0.13,3.87,2.87,0.87,-0.13,0.87,2.87,-0.13
-0.13,0.87,1.87,1.87,-0.13,0.87,0.87,0.87
1.87,-0.13,1.87,0.87,-0.13,1.87,0.87,0.87
0.87,1.87,1.87,0.87,-0.13,0.87,1.87,0.87
1.87,0.87,1.87,0.87,1.87,0.87,1.87,2.87
0.87,3.87,0.87,-0.13,-0.13,-0.13,0.87,0.87
0.87,-0.13,-0.13,0.87,1.87,-0.13,0.87,-0.13
-0.13,-0.13,-0.13,0.87,2.87,0.87,-0.13,3.87
0.87,2.87,0.87,-0.13,-0.13,0.87,-0.13,-0.13
-0.13,-0.13,0.87,0.87,0.87,-0.13,0.87,-0.13
1,0,1,0,0,1,1,0
0,0,0,1,0,1,1,2
2.87,-0.13,-0.13,-0.13,-0.13,-0.13,0.87,-0.13
1.73,0.73,-0.27,1.73,2.73,0.73,-0.27,1.73
0.73,-0.27,0.73,-0.27,-0.27,-0.27,0.73,-0.27
-0.27,-0.27,-0.27,-0.27,0.73,0.73,0.73,1.73
0.73,-0.27,-0.27,1.73,1.73,0.73,2.73,-0.27
0.6,-0.4,-0.4,0.6,1.6,1.6,-0.4,-0.4
-0.4,-0.4,-0.4,1.6,0.6,0.6,0.6,0.6
0.6,0.6,-0.4,1.6,1.6,1.6,0.6,-0.4
0.47,1.47,0.47,0.47,2.47,0.47,0.47,-0.53
1.33,-0.67,0.33,0.33,0.33,-0.67,0.33,0.33
1.2,0.2,1.2,-0.8,0.2,0.2,0.2,-0.8
1.2,0.2,0.2,1.2,0.2,0.2,0.2,0.2
2.2,0.2,-0.8,-0.8,-0.8,-0.8,0.2,0.2
1.2,-0.8,0.2,-0.8,2.2,-0.8,1.2,0.2
-0.8,0.2,-0.8,-0.8,1.2,-0.8,-0.8,0.2
-0.67,-0.67,1.33,-0.67,-0.67,-0.67,1.33,0.33
2.2,0.2,3.2,-0.8,-0.8,1.2,1.2,0.2
0.2,0.2,-0.8,-0.8,0.2,-0.8,0.2,-0.8
0.2,0.2,0.2,0.2,-0.8,-0.8,1.2,1.2
-0.8,-0.8,0.2,0.2,-0.8,-0.8,0.2,0.2
0.33,1.33,0.33,0.33,0.33,3.33,0.33,1.33
0.33,0.33,3.33,1.33,-0.67,0.33,-0.67,2.33
-0.67,1.33,-0.67,-0.67,-0.67,0.33,-0.67,-0.67
1.33,1.33,-0.67,-0.67,-0.67,0.33,0.33,-0.67
1.33,-0.67,-0.67,0.33,2.33,0.33,-0.67,-0.67
0.47,1.47,-0.53,2.47,1.47,0.47,0.47,-0.53
1.47,-0.53,0.47,1.47,-0.53,-0.53,0.47,1.47
1.33,0.33,0.33,-0.67,2.33,0.33,1.33,-0.67
0.33,-0.67,1.33,1.33,0.33,0.33,-0.67,0.33
0.07,0.07,0.07,0.07,0.07,0.07,0.07,-0.93
-0.93,-0.93,1.07,-0.93,0.07,0.07,-0.93,-0.93
0.33,0.33,2.33,1.33,0.33,0.33,-0.67,-0.67
-0.67,-0.67,1.33,1.33,0.33,0.33,0.33,1.33
0.33,2.33,1.33,1.33,-0.67,3.33,-0.67,0.33
-0.67,0.33,0.33,-0.67,3.33,0.33,1.33,-0.67
0.33,0.33,-0.67,0.33,6.33,-0.67,0.33,0.33
-0.67,2.33,1.33,0.33,1.33,2.33,1.33,0.33
0.33,1.33,1.33,-0.67,0.33,1.33,0.33,0.33
-0.53,-0.53,0.47,2.47,1.47,1.47,4.47,1.47
0.6,-0.4,-0.4,0.6,1.6,-0.4,2.6,1.6
-0.53,1.47,-0.53,1.47,3.47,-0.53,0.47,1.47
-0.53,2.47,0.47,-0.53,1.47,-0.53,1.47,-0.53
1.6,-0.4,1.6,0.6,-0.4,-0.4,-0.4,-0.4
0.6,3.6,1.6,0.6,0.6,0.6,0.6,0.6
1.87,1.87,1.87,-0.13,-0.13,-0.13,1.87,0.87
0.87,0.87,0.87,0.87,-0.13,0.87,2.87,-0.13
-0.13,0.87,1.87,1.87,0.87,2.87,0.87,2.87
-0.13,2.87,0.87,-0.13,0.87,-0.13,0.87,1.87
0.87,1.87,-0.13,-0.13,0.87,1.87,-0.13,1.87
-0.13,2.87,-0.13,0.87,-0.13,0.87,3.87,3.87
1.87,-0.13,1.87,0.87,0.87,2.87,0.87,0.87
-0.13,1.87,0.87,1.87,2.87,-0.13,0.87,1.87
1.87,1.87,-0.13,2.87,-0.13,-0.13,0.87,5.87
0.87,0.87,1.87,1.87,-0.13,-0.13,-0.13,1.87
-0.13,2.87,-0.13,0.87,-0.13,0.87,1.87,4.87
2.87,-0.13,0.87,1.87,1.87,1.87,-0.13,-0.13
3.87,1.87,2.87,0.87,-0.13,2.87,0.87,2.87
2.87,0.87,-0.13,1.87,-0.13,0.87,0.87,1.87
1.87,3.87,0.87,-0.13,3.87,0.87,1.87,0.87
0.87,1.87,0.87,1.87,1.87,2.87,1.87,-0.13
-0.13,2.87,0.87,1.87,3.87,-0.13,1.87,0.87
2.87,0.87,1.87,5.87,0.87,-0.13,1.87,-0.13
2.47,1.47,-0.53,1.47,-0.53,0.47,2.47,3.47
2.47,0.47,0.47,2.47,2.47,-0.53,1.47,-0.53
0.47,2.47,-0.53,1.47,0.47,2.47,3.47,6.47
1.47,2.47,1.47,-0.53,-0.53,0.47,5.47,0.47
0.47,2.47,1.47,0.47,3.47,0.47,2.47,1.47
1.47,1.47,2.47,3.47,0.47,0.47,2.47,1.47
-0.53,-0.53,1.47,0.47,0.47,2.47,-0.53,2.47
1.47,0.47,0.47,0.47,1.47,1.47,4.47,2.47
1.47,1.47,-0.53,1.47,0.47,0.47,-0.53,3.47
0.6,0.6,4.6,0.6,2.6,0.6,1.6,8.6
1.6,-0.4,0.6,0.6,1.6,1.6,4.6,0.6
0.6,3.6,1.6,2.6,0.6,0.6,0.6,1.6
0.6,0.6,0.6,4.6,-0.4,1.6,1.6,0.6
-0.4,0.6,1.6,-0.4,2.6,2.6,3.6,5.6
2.6,1.6,2.6,3.6,2.6,0.6,3.6,1.6
-0.13,2.87,3.87,4.87,-0.13,3.87,-0.13,3.87
0.6,-0.4,-0.4,0.6,2.6,1.6,2.6,1.6
0.6,0.6,1.6,2.6,1.6,2.6,2.6,1.6
2.6,1.6,0.6,2.6,-0.4,2.6,-0.4,1.6
2.47,1.47,7.47,0.47,1.47,0.47,0.47,0.47
0.47,0.47,2.47,0.47,1.47,3.47,1.47,-0.53
0.2,-0.8,0.2,2.2,5.2,2.2,2.2,0.2
0.07,0.07,2.07,0.07,-0.93,2.07,0.07,2.07
0.07,2.07,0.07,1.07,0.07,0.07,0.07,-0.93
0.07,0.07,0.07,0.07,2.07,2.07,1.07,0.07
-1.07,0.93,-0.07,-0.07,-0.07,-1.07,1.93,-0.07
0.8,1.8,1.8,0.8,3.8,1.8,2.8,0.8
0.67,-0.33,-1.33,1.67,2.67,0.67,-0.33,-1.33
-1.47,-0.47,-1.47,1.53,-1.47,0.53,1.53,4.53
-0.47,2.53,2.53,0.53,0.53,-1.47,-0.47,0.53
-1.47,2.53,-1.47,-1.47,2.53,1.53,-1.47,0.53
-0.47,2.53,-1.47,-0.47,-0.47,3.53,1.53,1.53
2.13,-0.87,-0.87,-1.87,0.13,1.13,-0.87,1.13
-2.13,-1.13,0.87,-0.13,0.87,-0.13,2.87,-1.13
1,-1,0,-1,2,0,2,1
2,1,0,-2,0,0,0,-1
-1,-1,0,-1,-1,-2,-1,0
0,-1,-1,-1,-2,-1,0,-1
-1.27,-0.27,-0.27,1.73,-0.27,-1.27,-2.27,-0.27
-0.27,4.73,-0.27,-0.27,-1.27,-0.27,-1.27,0.73
0.47,0.47,-1.53,-1.53,1.47,-2.53,-1.53,-1.53
-1.53,0.47,0.47,-0.53,-2.53,-0.53,-2.53,1.47
0.47,5.47,1.47,-0.53,-1.53,2.47,3.47,-1.53
2.47,-1.53,-0.53,0.47,1.47,2.47,-1.53,1.47
1.47,3.47,0.47,1.47,-0.53,1.47,0.47,0.47
0.47,-0.53,-1.53,-0.53,0.47,-1.53,0.47,1.47
3.73,-1.27,0.73,-1.27,2.73,-0.27,1.73,-0.27
0.73,-2.27,2.73,-0.27,2.73,-0.27,0.73,-1.27
1.73,0.73,1.73,3.73,-0.27,1.73,5.73,1.73
0.6,0.6,-1.4,0.6,-0.4,-0.4,-0.4,0.6
1.2,1.2,1.2,2.2,-2.8,5.2,0.2,-0.8
4.2,0.2,-0.8,3.2,-1.8,0.2,1.2,-0.8
-3.07,-2.07,1.93,0.93,2.93,0.93,0.93,1.93
-1.07,2.93,0.93,0.93,5.93,4.93,1.93,1.93
-0.2,1.8,3.8,0.8,2.8,-0.2,2.8,1.8
2.07,2.07,2.07,0.07,4.07,0.07,0.07,1.07
-1.07,1.93,6.93,2.93,2.93,2.93,5.93,4.93
0.93,2.93,2.93,-1.07,0.93,-1.07,2.93,2.93
-1.07,2.93,-1.07,0.93,0.93,-1.07,0.93,3.93
-2.6,6.4,3.4,-3.6,3.4,-1.6,-1.6,3.4
1.27,5.27,0.27,0.27,-1.73,0.27,4.27,1.27
0.6,1.6,-3.4,-1.4,0.6,3.6,2.6,2.6
6,-1,0,-2,7,0,0,2
2,0,1,6,3,1,1,2
-1,0,3,-1,6,2,-1,1
-3.73,-0.73,5.27,-2.73,0.27,-0.73,4.27,3.27
-0.6,0.4,2.4,1.4,6.4,-2.6,0.4,1.4
0.4,3.4,5.4,0.4,8.4,1.4,1.4,1.4
0.67,2.67,-0.33,2.67,4.67,0.67,-0.33,-1.33
5.53,1.53,-2.47,-1.47,1.53,2.53,-0.47,-1.47
1.53,4.53,-0.47,1.53,0.53,0.53,-1.47,-0.47
0.73,1.73,2.73,1.73,4.73,1.73,0.73,0.73
3.73,3.73,8.73,1.73,-0.27,-0.27,4.73,4.73
0.47,-1.53,3.47,-0.53,-0.53,1.47,-0.53,3.47
-2.53,1.47,0.47,0.47,2.47,2.47,1.47,0.47
2.47,-0.53,0.47,7.47,0.47,3.47,1.47,3.47
1.87,4.87,6.87,3.87,2.87,6.87,-0.13,0.87
3.33,0.33,0.33,3.33,4.33,-1.67,1.33,2.33
-1.33,1.67,-0.33,2.67,1.67,-2.33,-0.33,0.67
-0.6,-3.6,5.4,1.4,-0.6,2.4,6.4,0.4
-0.87,-0.87,-0.87,2.13,1.13,-0.87,6.13,-3.87
-3.53,3.47,1.47,1.47,-0.53,-3.53,7.47,-5.53
0.2,5.2,2.2,0.2,-3.8,-4.8,3.2,5.2
4.53,-1.47,3.53,-1.47,-2.47,-3.47,0.53,0.53
0.53,-3.47,-5.47,2.53,-5.47,-1.47,-1.47,-0.47
-1.13,-4.13,-2.13,-1.13,-6.13,2.87,2.87,-3.13
3.13,-4.87,-4.87,0.13,4.13,1.13,-2.87,-0.87
-1.13,-0.13,-2.13,3.87,6.87,-0.13,-3.13,1.87
1.87,0.87,-4.13,0.87,-0.13,-6.13,-0.13,-2.13
6.6,2.6,-2.4,-0.4,3.6,-1.4,3.6,-1.4
8.27,0.27,-0.73,2.27,2.27,7.27,-6.73,1.27
-1.27,3.73,0.73,-1.27,-0.27,3.73,-3.27,-3.27
2.73,-5.27,-5.27,-4.27,1.73,-1.27,-1.27,-3.27
-2.53,-6.53,-1.53,-2.53,-1.53,-0.53,-0.53,-0.53
-4.93,0.07,-0.93,1.07,-5.93,-1.93,-1.93,4.07
-7.6,2.4,-0.6,-5.6,-2.6,-0.6,-6.6,-3.6
-1.73,-2.73,-5.73,-6.73,-1.73,-3.73,-0.73,1.27
-6.6,-1.6,-0.6,-10.6,-3.6,-1.6,-2.6,-3.6
-6.2,-0.2,-3.2,-7.2,-6.2,-4.2,-4.2,-4.2
-3.87,-4.87,-5.87,-5.87,-8.87,-0.87,0.13,-4.87
-1.6,-1.6,-7.6,-2.6,-5.6,1.4,-0.6,-5.6
-2.47,-1.47,1.53,-5.47,5.53,-6.47,-2.47,-4.47
0.87,-5.13,-7.13,-6.13,-9.13,-10.13,-1.13,0.87
7.87,-6.13,-8.13,-6.13,-5.13,-5.13,-3.13,-7.13
3.4,-3.6,-1.6,-2.6,-7.6,-2.6,-3.6,-8.6
-0.67,3.33,0.33,1.33,0.33,-6.67,0.33,-4.67
0,3,0,6,7,0,3,-3
-0.87,-0.87,3.13,2.13,3.13,0.13,2.13,-2.87
-3.2,7.8,1.8,-2.2,-3.2,-2.2,4.8,-1.2
-3.67,1.33,4.33,-4.67,-0.67,0.33,9.33,6.33
-1.87,6.13,-1.87,3.13,3.13,9.13,1.13,5.13
13.4,3.4,11.4,4.4,7.4,0.4,7.4,10.4
-1.13,2.87,4.87,1.87,1.87,1.87,12.87,4.87
9.47,4.47,-1.53,6.47,10.47,-0.53,2.47,4.47
1.73,0.73,-3.27,-0.27,10.73,3.73,12.73,5.73
-0.53,6.47,3.47,3.47,11.47,0.47,6.47,5.47
2.33,5.33,6.33,7.33,0.33,6.33,0.33,9.33
8.6,7.6,1.6,-0.4,-3.4,2.6,-0.4,6.6
5.6,6.6,4.6,10.6,5.6,4.6,-4.4,6.6
6.07,6.07,-4.93,8.07,4.07,-2.93,-0.93,4.07
1.87,10.87,4.87,8.87,5.87,3.87,-2.13,2.87
2.53,0.53,10.53,-2.47,1.53,0.53,3.53,-0.47
-1.67,4.33,7.33,-6.67,-2.67,8.33,2.33,-0.67
2.8,-0.2,1.8,-0.2,6.8,-3.2,-8.2,-5.2
-6.4,-0.4,-4.4,-0.4,0.6,-5.4,-1.4,-8.4
-4.47,-0.47,-10.47,2.53,1.53,5.53,2.53,-5.47
-7.07,-5.07,-3.07,-5.07,-11.07,6.93,-0.07,-11.07
-5.47,-1.47,-1.47,3.53,-4.47,7.53,-5.47,-10.47
-0.33,5.67,-4.33,-2.33,-0.33,-1.33,0.67,-7.33
-0.87,-1.87,-5.87,-1.87,-3.87,-2.87,-3.87,1.13
-11.33,-5.33,-0.33,-2.33,-0.33,-7.33,-0.33,-2.33
-9.13,-7.13,-4.13,1.87,-8.13,-4.13,-0.13,-5.13
-9.13,-1.13,-6.13,-8.13,-5.13,-7.13,3.87,-5.13
1.07,-10.93,0.07,-4.93,-6.93,-1.93,-6.93,2.07
-0.47,-10.47,-4.47,-7.47,-11.47,0.53,-8.47,-7.47
4.53,-11.47,-6.47,-1.47,-8.47,-6.47,-6.47,5.53
2.73,-5.27,-11.27,-6.27,-11.27,-11.27,-4.27,-0.27
1,1,-6,-11,2,-12,-4,6
-10.47,-7.47,-5.47,-5.47,-7.47,-2.47,6.53,-5.47
-6.6,-7.6,-7.6,-2.6,-7.6,-10.6,-2.6,-5.6
-3.07,-7.07,-12.07,-6.07,-6.07,-6.07,-7.07,-8.07
3.33,-6.67,-6.67,-3.67,-9.67,-6.67,-8.67,-10.67
-3.2,-7.2,-1.2,-10.2,-11.2,-3.2,-6.2,-14.2
-6.67,0.33,1.33,-18.67,-8.67,-3.67,-9.67,-11.67
-4.07,-9.07,-0.07,-13.07,-7.07,-2.07,-8.07,-6.07
-9.27,-1.27,-11.27,-7.27,-7.27,-11.27,-12.27,1.73
-11.2,-1.2,-8.2,-7.2,-2.2,-12.2,-13.2,-9.2
-13.27,-2.27,-13.27,-9.27,-5.27,-15.27,-13.27,-7.27
-12.07,-9.07,-11.07,-11.07,-4.07,-10.07,-12.07,-7.07
-1.4,-15.4,-6.4,-15.4,-5.4,-13.4,-13.4,-9.4
-11.93,-14.93,-6.93,-12.93,-9.93,-4.93,-10.93,-3.93
-6,-10,-14,-6,-15,-2,-10,-17
-11.93,-9.93,-15.93,-8.93,-18.93,-4.93,-10.93,-9.93
-16.53,-15.53,-9.53,-13.53,-14.53,-12.53,-16.53,-14.53
-10.07,-15.07,-10.07,-9.07,-14.07,-7.07,-17.07,-15.07
-15.93,-14.93,-13.93,-10.93,-17.93,-13.93,-10.93,-14.93
-14.4,-15.4,-14.4,-8.4,-16.4,-13.4,-15.4,-4.4
-11.13,-14.13,-8.13,-11.13,-18.13,-16.13,-15.13,-3.13
-12.4,-16.4,-4.4,-13.4,-14.4,-12.4,-17.4,-6.4
-17,-15,-18,-10,-6,-12,-12,-5
-15.4,-21.4,-15.4,-4.4,-11.4,-15.4,-6.4,-9.4
-8.6,-8.6,-14.6,-9.6,-11.6,-16.6,-14.6,-8.6
-10.47,-15.47,-13.47,-14.47,-9.47,-17.47,-5.47,-5.47
-6.13,-15.13,-12.13,-22.13,-14.13,-14.13,-11.13,-7.13
-1.67,-2.67,-13.67,-12.67,-12.67,-7.67,-11.67,-13.67
-6.53,-9.53,-14.53,-8.53,-13.53,-9.53,-9.53,-17.53
-8.4,-17.4,-12.4,-9.4,-11.4,-7.4,-13.4,-16.4
-5.73,-5.73,-0.73,-13.73,-12.73,-7.73,-9.73,-18.73
-9.67,-9.67,-4.67,-5.67,-11.67,-4.67,-10.67,-4.67
-7.4,-16.4,-18.4,-15.4,-13.4,-6.4,-8.4,-6.4
-2.47,-4.47,-9.47,-8.47,-7.47,-12.47,-6.47,-9.47
0.87,-6.13,-9.13,-3.13,-4.13,-6.13,-12.13,-14.13
-7.73,-3.73,-3.73,-0.73,-8.73,-12.73,-6.73,-11.73
-8.33,-9.33,-1.33,-6.33,-14.33,-11.33,-5.33,-10.33
-9,-13,-4,-13,-13,-10,-4,-11
-5.6,-5.6,-14.6,-15.6,-12.6,-11.6,-1.6,-9.6
-9.87,-10.87,-4.87,-11.87,-14.87,-6.87,-2.87,-15.87
-10.33,-10.33,-2.33,-8.33,-6.33,-12.33,0.67,-7.33
-2.53,-2.53,-1.53,-6.53,-11.53,-11.53,-0.53,-5.53
-11.93,0.07,0.07,-4.93,-0.93,-3.93,-2.93,-11.93
-12.2,-3.2,1.8,-6.2,-4.2,-4.2,-4.2,-10.2
-12.47,-11.47,-0.47,-14.47,-9.47,-5.47,-9.47,-2.47
-15.2,-8.2,-4.2,-8.2,-9.2,-0.2,-11.2,-5.2
-3.4,-3.4,-8.4,-11.4,-3.4,-13.4,-5.4,-7.4
-6.4,-12.4,-10.4,-10.4,-2.4,-17.4,-6.4,-16.4
-1.27,-9.27,-0.27,-4.27,-3.27,-10.27,-3.27,-17.27
-3.13,-13.13,-8.13,-7.13,-8.13,-11.13,-8.13,-13.13
-7.2,-12.2,-20.2,-1.2,-3.2,-10.2,-9.2,-4.2
-11.47,-22.47,-3.47,-7.47,-5.47,-13.47,-8.47,-9.47
-7.47,-13.47,-15.47,-5.47,-11.47,-15.47,-6.47,-8.47
-11.6,-8.6,-5.6,-3.6,-4.6,-9.6,-6.6,-14.6
-9,-13,-16,0,-16,-12,-7,-4
-15.53,-8.53,-7.53,-7.53,-16.53,-8.53,-10.53,-10.53
-15.53,-15.53,-12.53,-10.53,-7.53,-8.53,-12.53,-13.53
-21.2,-11.2,-15.2,-13.2,-12.2,-18.2,-13.2,-8.2
-18.67,-4.67,-16.67,-10.67,-9.67,-15.67,-15.67,-10.67
-14.67,-5.67,-13.67,-18.67,-7.67,-16.67,-10.67,-3.67
-12.8,-14.8,-7.8,-14.8,-16.8,-11.8,-10.8,-13.8
-10.33,-5.33,-18.33,-17.33,-13.33,-16.33,-7.33,-9.33
-4.2,-8.2,-9.2,-13.2,-5.2,-11.2,-9.2,-12.2
-8.87,-12.87,-11.87,-19.87,-8.87,-12.87,-9.87,-10.87
-9.87,-9.87,-17.87,-16.87,-6.87,-11.87,-7.87,-9.87
-17.07,-8.07,-19.07,-13.07,-17.07,-19.07,-5.07,-9.07
-15.8,-7.8,-12.8,-3.8,-11.8,-10.8,-7.8,-1.8
-9.67,-6.67,-11.67,-5.67,-6.67,-9.67,-11.67,-3.67
-10.4,-14.4,-11.4,-10.4,-4.4,-9.4,-14.4,-1.4
-17,-14,-16,-9,-1,-13,-14,-12
-10.27,-2.27,-7.27,-8.27,-15.27,-9.27,-19.27,-12.27
-16,-19,-11,-3,-11,-15,-13,-8
-15.67,-17.67,-12.67,-6.67,-5.67,-15.67,-10.67,-8.67
-8.8,-9.8,-20.8,-7.8,-9.8,-19.8,-8.8,-10.8
-13.93,-19.93,-2.93,-11.93,-5.93,-23.93,-2.93,-13.93
-9.8,-7.8,-1.8,-15.8,-5.8,-17.8,-3.8,-11.8
-4.53,-7.53,-12.53,-16.53,-17.53,-11.53,-10.53,-11.53
-6.4,-7.4,-11.4,-9.4,-11.4,-13.4,-12.4,-7.4
-16.4,-4.4,-11.4,-12.4,-16.4,-7.4,-12.4,-11.4
-8.87,-7.87,-3.87,-14.87,-18.87,-10.87,-16.87,-1.87
-7.13,-5.13,-14.13,-14.13,-12.13,-4.13,-15.13,-3.13
-11.87,-7.87,-15.87,-10.87,-2.87,-13.87,-16.87,-1.87
-13,-10,-1,-8,-6,-8,-9,-6
-6.27,-7.27,-7.27,-7.27,-4.27,-10.27,-7.27,-2.27
-12.53,-11.53,-11.53,-15.53,-5.53,-5.53,-11.53,-7.53
-9.13,-7.13,-12.13,-10.13,-7.13,-18.13,-6.13,-5.13
-14,-17,-14,-12,-8,-13,-2,-9
-13.13,-5.13,-12.13,-7.13,-9.13,-13.13,-5.13,-10.13
-0.4,-9.4,-7.4,-14.4,-15.4,-7.4,-2.4,-13.4
-10.13,-10.13,-10.13,-11.13,-9.13,-10.13,-4.13,-15.13
-13.27,-3.27,-9.27,-16.27,-12.27,-10.27,-12.27,-14.27
-12.13,-13.13,-10.13,-10.13,-14.13,-4.13,-18.13,-8.13
-4,-14,-20,-12,-10,-7,-16,-9
-9.27,-18.27,-16.27,-14.27,-11.27,0.73,-12.27,-10.27
-13.27,-3.27,-10.27,-12.27,-15.27,-8.27,-10.27,-12.27
-17.4,-4.4,-13.4,-2.4,-8.4,-6.4,-12.4,-20.4
-13.4,-6.4,-13.4,-10.4,-4.4,-10.4,-15.4,-12.4
-15.53,-6.53,-13.53,-12.53,-6.53,-23.53,-1.53,-20.53
-2.4,-10.4,-14.4,-9.4,-1.4,-18.4,-3.4,-15.4
-4,-14,-19,-14,-17,-15,-9,-13
-6.13,-15.13,-7.13,-3.13,-18.13,-17.13,-13.13,-10.13
-2.87,-0.87,-6.87,-7.87,-4.87,-13.87,-4.87,-12.87
-8.6,-3.6,-7.6,-6.6,-7.6,-17.6,-13.6,-9.6
-6.47,-2.47,-8.47,0.53,-0.47,-12.47,-9.47,-3.47
-6.87,-14.87,-15.87,-11.87,-9.87,-10.87,-3.87,-1.87
-16.47,-21.47,-13.47,-6.47,-12.47,-10.47,-3.47,-5.47
-15.73,-10.73,-7.73,-11.73,-18.73,-7.73,-9.73,-9.73
-12.33,-15.33,-3.33,-14.33,-9.33,-8.33,-2.33,-8.33
-5.93,-3.93,-8.93,-12.93,-14.93,-4.93,-2.93,-9.93
-15.07,-7.07,-5.07,-10.07,-9.07,-15.07,-5.07,-12.07
-8.33,-3.33,-15.33,-11.33,-11.33,-3.33,-7.33,-9.33
-9.6,-15.6,-9.6,-3.6,-3.6,-7.6,-12.6,-7.6
-14.07,-19.07,-8.07,-5.07,-6.07,-13.07,-21.07,-9.07
-14.47,-16.47,-16.47,-14.47,-2.47,-4.47,-19.47,-13.47
-9.33,-13.33,-12.33,-10.33,-14.33,-16.33,-11.33,-6.33
-5.67,-6.67,-8.67,-4.67,-4.67,-9.67,-18.67,-9.67
-2.67,-0.67,-11.67,-11.67,-6.67,-17.67,-12.67,-12.67
-12.33,-9.33,-16.33,-9.33,2.67,-8.33,-17.33,-11.33
-7.29,-5.29,-7.29,-6.29,-0.29,0.71,-10.29,-2.29
-7.29,-4.29,-7.29,-5.29,-7.29,-5.29,-6.29,-9.29
-4.57,1.43,2.43,-9.57,-8.57,-12.57,-3.57,-10.57
-4.43,0.57,-6.43,-5.43,4.57,-12.43,-5.43,0.57
-1,0,-13,-5,-5,-2,-9,1
-6.29,-4.29,-2.29,-6.29,-4.29,-10.29,-3.29,-8.29
-8.14,-11.14,-9.14,-2.14,-4.14,-4.14,-1.14,-3.14
-4.43,-2.43,-2.43,-9.43,-1.43,-5.43,2.57,0.57
2.71,-9.29,-8.29,-3.29,-3.29,-4.29,2.71,-10.29
3.71,-1.29,-3.29,-5.29,-9.29,-6.29,-0.29,-8.29
-1.86,-2.86,-4.86,0.14,-2.86,1.14,7.14,-9.86
-0.71,-7.71,-2.71,2.29,-6.71,5.29,-1.71,-4.71
-0.71,-11.71,-3.71,1.29,7.29,-0.71,-4.71,-5.71
-11.71,-15.71,-8.71,-7.71,-1.71,-3.71,1.29,-5.71
-9.86,-12.86,-7.86,-11.86,-8.86,-6.86,-3.86,-7.86
-7.93,-2.93,-7.93,-10.93,-4.93,-6.93,-11.93,-1.93
-10.87,5.13,-7.87,-4.87,-2.87,6.13,-7.87,-10.87
-4.8,-3.8,-4.8,-3.8,-7.8,-2.8,-8.8,-8.8
-4.87,-2.87,-6.87,1.13,-9.87,-13.87,-10.87,0.13
-9.67,-5.67,0.33,-2.67,-9.67,-9.67,-10.67,-8.67
-6.67,1.33,-0.67,-2.67,-1.67,-14.67,-3.67,-4.67
-8.13,3.87,-10.13,-8.13,-4.13,-9.13,-4.13,-6.13
-9.33,1.67,-0.33,-8.33,0.67,-7.33,-6.33,0.67
-6.33,2.67,-3.33,-5.33,-1.33,0.67,-3.33,-7.33
-4,-2,-4,4,-2,-8,-12,-17
-0.6,-14.6,-11.6,-6.6,-2.6,-9.6,0.4,-14.6
-7.73,-12.73,-12.73,-12.73,-1.73,-4.73,0.27,-12.73
-8.13,-4.13,-6.13,-9.13,-0.13,-6.13,-2.13,-13.13
0.8,-8.2,-7.2,-9.2,-0.2,0.8,1.8,-3.2
-6.07,0.93,-0.07,-5.07,-5.07,-4.07,-0.07,-7.07
-8.93,-5.93,3.07,1.07,-4.93,1.07,-5.93,-3.93
-9.13,-4.13,-10.13,3.87,2.87,9.87,6.87,-7.13
-5.93,-11.93,-8.93,-5.93,-5.93,-6.93,5.07,1.07
-6,-8,-11,0,-7,-8,-3,-4
1.07,-7.93,-2.93,-3.93,-8.93,-6.93,0.07,-9.93
-5.93,-5.93,-6.93,-3.93,-9.93,-5.93,2.07,-3.93
-12.47,-7.47,-0.47,-1.47,0.53,-1.47,-6.47,-2.47
-6.33,-6.33,6.67,-10.33,-6.33,-8.33,-5.33,-0.33
-4.8,-1.8,-5.8,-7.8,0.2,-6.8,-2.8,-14.8
-4.4,0.6,-3.4,-2.4,1.6,-11.4,1.6,-10.4
-0.47,3.53,-3.47,3.53,-12.47,0.53,7.53,-11.47
-2.27,3.73,-11.27,-1.27,3.73,1.73,-6.27,-6.27
2.67,8.67,-4.33,3.67,1.67,0.67,-1.33,-1.33
4.8,-6.2,-2.2,-6.2,1.8,-7.2,1.8,4.8
1.07,5.07,-9.93,-1.93,6.07,-4.93,5.07,-0.93
-2.8,-3.8,-3.8,0.2,-5.8,-1.8,-3.8,1.2
-3.93,-5.93,-0.93,4.07,-1.93,-0.93,-5.93,-7.93
5.47,5.47,6.47,1.47,-3.53,2.47,-3.53,-4.53
6.13,-1.87,1.13,2.13,3.13,1.13,3.13,4.13
